"Entrez1"	"Entrez2"	"R"	"P"	"FDR"
929	2023	-0.818681299686432	0.000620988718596394	0.0117354425417807
124	2023	-0.846153855323792	0.000266011973482083	0.00726920340178212
6147	2023	0.785714268684387	0.00145419018811577	0.0187031692583071
5340	2023	-0.758241772651672	0.0026660778187042	0.0259398787455981
4143	2023	-0.791208803653717	0.00127502351658704	0.0174286811391179
6156	2023	0.906593382358551	1.92961786174006e-05	0.00160586513226362
2495	2023	0.873626351356506	9.5289061013748e-05	0.00393874106779935
6161	2023	0.791208803653717	0.00127502351658704	0.0174286811391179
6175	2023	0.791208803653717	0.00127502351658704	0.0174286811391179
6217	2023	0.785714268684387	0.00145419018811577	0.0187031692583071
2512	6187	0.846153855323792	0.000266011973482083	0.00726920340178212
4538	6187	-0.769230782985687	0.00211222896756658	0.0226622290987624
4512	6187	-0.774725258350372	0.00187136218718464	0.0213277730048049
4508	6187	-0.719780206680298	0.00553611704466928	0.0398500562015104
4514	6187	-0.791208803653717	0.00127502351658704	0.0174286811391179
4513	6187	-0.741758227348328	0.00370131475905877	0.0312712871541
4537	6187	-0.802197813987732	0.00096877861986111	0.0149643843886735
4535	6187	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
4541	6187	-0.769230782985687	0.00211222896756658	0.0226622290987624
4536	6187	-0.752747237682343	0.00298223429410616	0.0278243532386253
4540	6187	-0.741758227348328	0.00370131475905877	0.0312712871541
9168	6187	0.741758227348328	0.00370131475905877	0.0312712871541
6206	6187	0.730769217014313	0.00454773488915028	0.0354313512953198
102465978	6187	0.906593382358551	1.92961786174006e-05	0.00160586513226362
6132	6187	0.906593382358551	1.92961786174006e-05	0.00160586513226362
7276	6187	-0.730769217014313	0.00454773488915028	0.0354313512953198
2638	6187	-0.708791196346283	0.00668178552834942	0.0444571557438811
23521	6187	0.714285731315613	0.00608830347139033	0.0421763733690238
6181	6187	0.818681299686432	0.000620988718596394	0.0117354425417807
1509	6187	0.719780206680298	0.00553611704466928	0.0398500562015104
2878	6187	0.747252762317657	0.00332674039843095	0.0294747494737157
6696	6187	0.873626351356506	9.5289061013748e-05	0.00393874106779935
6205	6187	0.796703279018402	0.00111365314443534	0.0160772050651902
6222	6187	0.807692289352417	0.000839160418255158	0.0138930149032935
6227	6187	0.840659320354462	0.000319071451182928	0.008107019524954
3315	6187	0.758241772651672	0.0026660778187042	0.0259398787455981
71	6187	0.769230782985687	0.00211222896756658	0.0226622290987624
60	6187	0.835164844989777	0.000380207963134982	0.00902667647030993
6224	6187	0.719780206680298	0.00553611704466928	0.0398500562015104
6143	6187	0.928571403026581	4.60743610197767e-06	0.000620807137117121
6155	6187	0.868131875991821	0.00011910252263303	0.00447713287071626
972	6187	0.714285731315613	0.00608830347139033	0.0421763733690238
6822	6187	-0.813186824321747	0.000723607503004597	0.0128113103134346
125	6187	-0.697802186012268	0.00800071892511389	0.0494092016952718
1571	6187	-0.835164844989777	0.000380207963134982	0.00902667647030993
6129	6187	0.879120886325836	7.54455999461001e-05	0.00354719682526037
6194	6187	0.747252762317657	0.00332674039843095	0.0294747494737157
6176	6187	0.796703279018402	0.00111365314443534	0.0160772050651902
6130	6187	0.703296720981598	0.007318567720624	0.0468704568527617
6159	6187	0.807692289352417	0.000839160418255158	0.0138930149032935
100616483	6187	-0.758241772651672	0.0026660778187042	0.0259398787455981
22809	6187	-0.758241772651672	0.0026660778187042	0.0259398787455981
3122	6187	0.703296720981598	0.007318567720624	0.0468704568527617
124	6187	-0.835164844989777	0.000380207963134982	0.00902667647030993
6147	6187	0.873626351356506	9.5289061013748e-05	0.00393874106779935
11224	6187	0.747252762317657	0.00332674039843095	0.0294747494737157
5340	6187	-0.719780206680298	0.00553611704466928	0.0398500562015104
6156	6187	0.802197813987732	0.00096877861986111	0.0149643843886735
5660	6187	0.747252762317657	0.00332674039843095	0.0294747494737157
2495	6187	0.763736248016357	0.00237661558943913	0.0242293351527327
6161	6187	0.807692289352417	0.000839160418255158	0.0138930149032935
6175	6187	0.708791196346283	0.00668178552834942	0.0444571557438811
6217	6187	0.835164844989777	0.000380207963134982	0.00902667647030993
2023	6187	0.763736248016357	0.00237661558943913	0.0242293351527327
213	3487	0.730769217014313	0.00454773488915028	0.0354313512953198
2512	3487	-0.862637341022491	0.000147447980680671	0.00502113610359505
5004	3487	0.818681299686432	0.000620988718596394	0.0117354425417807
4537	3487	0.774725258350372	0.00187136218718464	0.0213277730048049
335	3487	0.818681299686432	0.000620988718596394	0.0117354425417807
4535	3487	0.708791196346283	0.00668178552834942	0.0444571557438811
4536	3487	0.747252762317657	0.00332674039843095	0.0294747494737157
5005	3487	0.802197813987732	0.00096877861986111	0.0149643843886735
5068	3487	-0.834266901016235	0.000391025668774247	0.00926230893500643
102465978	3487	-0.791208803653717	0.00127502351658704	0.0174286811391179
6132	3487	-0.791208803653717	0.00127502351658704	0.0174286811391179
2638	3487	0.851648330688477	0.000220219578060732	0.0064119124107954
3263	3487	0.873626351356506	9.5289061013748e-05	0.00393874106779935
2597	3487	-0.697802186012268	0.00800071892511389	0.0494092016952718
6232	3487	-0.714285731315613	0.00608830347139033	0.0421763733690238
2878	3487	-0.824175834655762	0.000530222675120484	0.0108502174642505
710	3487	0.829670310020447	0.000450286563231206	0.0100323330569587
6696	3487	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
6227	3487	-0.703296720981598	0.007318567720624	0.0468704568527617
3315	3487	-0.763736248016357	0.00237661558943913	0.0242293351527327
3273	3487	0.719780206680298	0.00553611704466928	0.0398500562015104
60	3487	-0.708791196346283	0.00668178552834942	0.0444571557438811
6143	3487	-0.829670310020447	0.000450286563231206	0.0100323330569587
57016	3487	-0.818681299686432	0.000620988718596394	0.0117354425417807
6155	3487	-0.725274741649628	0.00502323618349787	0.0376470566364968
2147	3487	0.747252762317657	0.00332674039843095	0.0294747494737157
735	3487	0.917582392692566	9.90624128682782e-06	0.00104519240695768
5345	3487	0.851648330688477	0.000220219578060732	0.0064119124107954
563	3487	0.780219793319702	0.00165250016070395	0.0201465207606387
811	3487	-0.730769217014313	0.00454773488915028	0.0354313512953198
4837	3487	0.763736248016357	0.00237661558943913	0.0242293351527327
9588	3487	-0.725274741649628	0.00502323618349787	0.0376470566364968
1558	3487	0.725274741649628	0.00502323618349787	0.0376470566364968
100616483	3487	0.769230782985687	0.00211222896756658	0.0226622290987624
22809	3487	0.769230782985687	0.00211222896756658	0.0226622290987624
715	3487	0.857142865657806	0.000180934032513846	0.00564851731393528
716	3487	0.851648330688477	0.000220219578060732	0.0064119124107954
102466854	3487	-0.763736248016357	0.00237661558943913	0.0242293351527327
26986	3487	-0.763736248016357	0.00237661558943913	0.0242293351527327
929	3487	0.840659320354462	0.000319071451182928	0.008107019524954
124	3487	0.763736248016357	0.00237661558943913	0.0242293351527327
5340	3487	0.791208803653717	0.00127502351658704	0.0174286811391179
4143	3487	0.774725258350372	0.00187136218718464	0.0213277730048049
6156	3487	-0.774725258350372	0.00187136218718464	0.0213277730048049
2495	3487	-0.769230782985687	0.00211222896756658	0.0226622290987624
2023	3487	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
5005	3106	-0.708791196346283	0.00668178552834942	0.0444571557438811
972	3106	0.730769217014313	0.00454773488915028	0.0354313512953198
3122	3106	0.774725258350372	0.00187136218718464	0.0213277730048049
567	3106	0.774725258350372	0.00187136218718464	0.0213277730048049
3240	7104	-0.785714268684387	0.00145419018811577	0.0187031692583071
348	7104	0.835164844989777	0.000380207963134982	0.00902667647030993
1509	7104	0.719780206680298	0.00553611704466928	0.0398500562015104
6370	7104	0.719780206680298	0.00553611704466928	0.0398500562015104
3290	7104	-0.785714268684387	0.00145419018811577	0.0187031692583071
6590	7104	0.703296720981598	0.007318567720624	0.0468704568527617
2512	4736	0.868131875991821	0.00011910252263303	0.00447713287071626
4538	4736	-0.868131875991821	0.00011910252263303	0.00447713287071626
4512	4736	-0.785714268684387	0.00145419018811577	0.0187031692583071
4508	4736	-0.824175834655762	0.000530222675120484	0.0108502174642505
4514	4736	-0.807692289352417	0.000839160418255158	0.0138930149032935
4513	4736	-0.851648330688477	0.000220219578060732	0.0064119124107954
4519	4736	-0.796703279018402	0.00111365314443534	0.0160772050651902
4537	4736	-0.829670310020447	0.000450286563231206	0.0100323330569587
4535	4736	-0.901098906993866	2.61386137656583e-05	0.00197947531254529
4541	4736	-0.802197813987732	0.00096877861986111	0.0149643843886735
4536	4736	-0.840659320354462	0.000319071451182928	0.008107019524954
4539	4736	-0.747252762317657	0.00332674039843095	0.0294747494737157
4540	4736	-0.791208803653717	0.00127502351658704	0.0174286811391179
9168	4736	0.846153855323792	0.000266011973482083	0.00726920340178212
6206	4736	0.802197813987732	0.00096877861986111	0.0149643843886735
5005	4736	-0.752747237682343	0.00298223429410616	0.0278243532386253
102465978	4736	0.824175834655762	0.000530222675120484	0.0108502174642505
6132	4736	0.824175834655762	0.000530222675120484	0.0108502174642505
2597	4736	0.758241772651672	0.0026660778187042	0.0259398787455981
6232	4736	0.763736248016357	0.00237661558943913	0.0242293351527327
23521	4736	0.824175834655762	0.000530222675120484	0.0108502174642505
6181	4736	0.835164844989777	0.000380207963134982	0.00902667647030993
1509	4736	0.758241772651672	0.0026660778187042	0.0259398787455981
2878	4736	0.736263751983643	0.0041077081506331	0.0333296184015786
6696	4736	0.895604372024536	3.48097715603402e-05	0.00230522157407572
6205	4736	0.835164844989777	0.000380207963134982	0.00902667647030993
6222	4736	0.879120886325836	7.54455999461001e-05	0.00354719682526037
6227	4736	0.939560413360596	1.87825281194876e-06	0.000345920821135533
3315	4736	0.708791196346283	0.00668178552834942	0.0444571557438811
71	4736	0.714285731315613	0.00608830347139033	0.0421763733690238
60	4736	0.807692289352417	0.000839160418255158	0.0138930149032935
6224	4736	0.714285731315613	0.00608830347139033	0.0421763733690238
6143	4736	0.851648330688477	0.000220219578060732	0.0064119124107954
6155	4736	0.895604372024536	3.48097715603402e-05	0.00230522157407572
972	4736	0.697802186012268	0.00800071892511389	0.0494092016952718
3326	4736	0.730769217014313	0.00454773488915028	0.0354313512953198
6822	4736	-0.763736248016357	0.00237661558943913	0.0242293351527327
125	4736	-0.719780206680298	0.00553611704466928	0.0398500562015104
1571	4736	-0.846153855323792	0.000266011973482083	0.00726920340178212
6129	4736	0.923076927661896	6.85168376524103e-06	0.000817082977751445
6122	4736	0.752747237682343	0.00298223429410616	0.0278243532386253
6194	4736	0.708791196346283	0.00668178552834942	0.0444571557438811
6176	4736	0.857142865657806	0.000180934032513846	0.00564851731393528
6130	4736	0.763736248016357	0.00237661558943913	0.0242293351527327
1558	4736	-0.719780206680298	0.00553611704466928	0.0398500562015104
6159	4736	0.824175834655762	0.000530222675120484	0.0108502174642505
100616483	4736	-0.846153855323792	0.000266011973482083	0.00726920340178212
22809	4736	-0.846153855323792	0.000266011973482083	0.00726920340178212
102466854	4736	0.719780206680298	0.00553611704466928	0.0398500562015104
26986	4736	0.719780206680298	0.00553611704466928	0.0398500562015104
3122	4736	0.747252762317657	0.00332674039843095	0.0294747494737157
124	4736	-0.802197813987732	0.00096877861986111	0.0149643843886735
6147	4736	0.928571403026581	4.60743610197767e-06	0.000620807137117121
11224	4736	0.697802186012268	0.00800071892511389	0.0494092016952718
6156	4736	0.857142865657806	0.000180934032513846	0.00564851731393528
5660	4736	0.868131875991821	0.00011910252263303	0.00447713287071626
2495	4736	0.785714268684387	0.00145419018811577	0.0187031692583071
6161	4736	0.829670310020447	0.000450286563231206	0.0100323330569587
6175	4736	0.785714268684387	0.00145419018811577	0.0187031692583071
6217	4736	0.857142865657806	0.000180934032513846	0.00564851731393528
2023	4736	0.741758227348328	0.00370131475905877	0.0312712871541
6187	4736	0.917582392692566	9.90624128682782e-06	0.00104519240695768
9168	338	-0.697802186012268	0.00800071892511389	0.0494092016952718
718	338	0.774725258350372	0.00187136218718464	0.0213277730048049
102465978	338	-0.824175834655762	0.000530222675120484	0.0108502174642505
6132	338	-0.824175834655762	0.000530222675120484	0.0108502174642505
23521	338	-0.703296720981598	0.007318567720624	0.0468704568527617
6181	338	-0.703296720981598	0.007318567720624	0.0468704568527617
1509	338	-0.703296720981598	0.007318567720624	0.0468704568527617
6696	338	-0.741758227348328	0.00370131475905877	0.0312712871541
6227	338	-0.736263751983643	0.0041077081506331	0.0333296184015786
3315	338	-0.747252762317657	0.00332674039843095	0.0294747494737157
71	338	-0.736263751983643	0.0041077081506331	0.0333296184015786
60	338	-0.763736248016357	0.00237661558943913	0.0242293351527327
3698	338	0.719780206680298	0.00553611704466928	0.0398500562015104
6143	338	-0.846153855323792	0.000266011973482083	0.00726920340178212
6155	338	-0.758241772651672	0.0026660778187042	0.0259398787455981
1571	338	0.780219793319702	0.00165250016070395	0.0201465207606387
6129	338	-0.862637341022491	0.000147447980680671	0.00502113610359505
6122	338	-0.697802186012268	0.00800071892511389	0.0494092016952718
6194	338	-0.868131875991821	0.00011910252263303	0.00447713287071626
6130	338	-0.840659320354462	0.000319071451182928	0.008107019524954
6159	338	-0.796703279018402	0.00111365314443534	0.0160772050651902
100616483	338	0.736263751983643	0.0041077081506331	0.0333296184015786
22809	338	0.736263751983643	0.0041077081506331	0.0333296184015786
6147	338	-0.708791196346283	0.00668178552834942	0.0444571557438811
11224	338	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
5340	338	0.807692289352417	0.000839160418255158	0.0138930149032935
4143	338	0.714285731315613	0.00608830347139033	0.0421763733690238
6161	338	-0.719780206680298	0.00553611704466928	0.0398500562015104
6175	338	-0.774725258350372	0.00187136218718464	0.0213277730048049
6187	338	-0.835164844989777	0.000380207963134982	0.00902667647030993
4736	338	-0.730769217014313	0.00454773488915028	0.0354313512953198
213	51181	0.697802186012268	0.00800071892511389	0.0494092016952718
5950	51181	0.708791196346283	0.00668178552834942	0.0444571557438811
350	51181	0.802197813987732	0.00096877861986111	0.0149643843886735
229	51181	0.708791196346283	0.00668178552834942	0.0444571557438811
127	51181	0.802197813987732	0.00096877861986111	0.0149643843886735
1509	51181	-0.813186824321747	0.000723607503004597	0.0128113103134346
71	51181	-0.725274741649628	0.00502323618349787	0.0376470566364968
6690	51181	-0.774725258350372	0.00187136218718464	0.0213277730048049
3290	51181	0.785714268684387	0.00145419018811577	0.0187031692583071
563	51181	0.791208803653717	0.00127502351658704	0.0174286811391179
125	51181	0.824175834655762	0.000530222675120484	0.0108502174642505
1558	51181	0.758241772651672	0.0026660778187042	0.0259398787455981
102466854	51181	-0.796703279018402	0.00111365314443534	0.0160772050651902
26986	51181	-0.796703279018402	0.00111365314443534	0.0160772050651902
124	51181	0.708791196346283	0.00668178552834942	0.0444571557438811
2512	6193	0.818681299686432	0.000620988718596394	0.0117354425417807
4538	6193	-0.895604372024536	3.48097715603402e-05	0.00230522157407572
4512	6193	-0.785714268684387	0.00145419018811577	0.0187031692583071
4508	6193	-0.901098906993866	2.61386137656583e-05	0.00197947531254529
4514	6193	-0.736263751983643	0.0041077081506331	0.0333296184015786
4513	6193	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
4519	6193	-0.917582392692566	9.90624128682782e-06	0.00104519240695768
5004	6193	-0.703296720981598	0.007318567720624	0.0468704568527617
4537	6193	-0.769230782985687	0.00211222896756658	0.0226622290987624
4535	6193	-0.807692289352417	0.000839160418255158	0.0138930149032935
4541	6193	-0.780219793319702	0.00165250016070395	0.0201465207606387
4536	6193	-0.868131875991821	0.00011910252263303	0.00447713287071626
2244	6193	-0.697802186012268	0.00800071892511389	0.0494092016952718
4539	6193	-0.890109896659851	4.56543600351189e-05	0.00269637942332652
3240	6193	-0.791208803653717	0.00127502351658704	0.0174286811391179
4540	6193	-0.873626351356506	9.5289061013748e-05	0.00393874106779935
4509	6193	-0.846153855323792	0.000266011973482083	0.00726920340178212
9168	6193	0.923076927661896	6.85168376524103e-06	0.000817082977751445
6206	6193	0.857142865657806	0.000180934032513846	0.00564851731393528
102465978	6193	0.813186824321747	0.000723607503004597	0.0128113103134346
6132	6193	0.813186824321747	0.000723607503004597	0.0128113103134346
3263	6193	-0.846153855323792	0.000266011973482083	0.00726920340178212
6232	6193	0.901098906993866	2.61386137656583e-05	0.00197947531254529
23521	6193	0.928571403026581	4.60743610197767e-06	0.000620807137117121
6181	6193	0.967032968997955	7.06411160678044e-08	2.68134724098831e-05
127	6193	-0.769230782985687	0.00211222896756658	0.0226622290987624
10410	6193	0.708791196346283	0.00668178552834942	0.0444571557438811
1509	6193	0.714285731315613	0.00608830347139033	0.0421763733690238
6696	6193	0.840659320354462	0.000319071451182928	0.008107019524954
6205	6193	0.97252744436264	2.6191476543147e-08	1.29398366254833e-05
6222	6193	0.769230782985687	0.00211222896756658	0.0226622290987624
6227	6193	0.928571403026581	4.60743610197767e-06	0.000620807137117121
3315	6193	0.835164844989777	0.000380207963134982	0.00902667647030993
71	6193	0.747252762317657	0.00332674039843095	0.0294747494737157
60	6193	0.785714268684387	0.00145419018811577	0.0187031692583071
6224	6193	0.879120886325836	7.54455999461001e-05	0.00354719682526037
6143	6193	0.868131875991821	0.00011910252263303	0.00447713287071626
6155	6193	0.983516454696655	1.61122981623407e-09	1.51968266758441e-06
735	6193	-0.796703279018402	0.00111365314443534	0.0160772050651902
5345	6193	-0.714285731315613	0.00608830347139033	0.0421763733690238
125	6193	-0.780219793319702	0.00165250016070395	0.0201465207606387
1571	6193	-0.758241772651672	0.0026660778187042	0.0259398787455981
6129	6193	0.862637341022491	0.000147447980680671	0.00502113610359505
6194	6193	0.802197813987732	0.00096877861986111	0.0149643843886735
6176	6193	0.934065937995911	2.99870279008019e-06	0.000478639099185876
6130	6193	0.835164844989777	0.000380207963134982	0.00902667647030993
6159	6193	0.950549423694611	6.36372345041991e-07	0.000145640362054647
100616483	6193	-0.796703279018402	0.00111365314443534	0.0160772050651902
22809	6193	-0.796703279018402	0.00111365314443534	0.0160772050651902
716	6193	-0.818681299686432	0.000620988718596394	0.0117354425417807
102466854	6193	0.714285731315613	0.00608830347139033	0.0421763733690238
26986	6193	0.714285731315613	0.00608830347139033	0.0421763733690238
929	6193	-0.769230782985687	0.00211222896756658	0.0226622290987624
124	6193	-0.791208803653717	0.00127502351658704	0.0174286811391179
6147	6193	0.950549423694611	6.36372345041991e-07	0.000145640362054647
11224	6193	0.791208803653717	0.00127502351658704	0.0174286811391179
4143	6193	-0.747252762317657	0.00332674039843095	0.0294747494737157
6156	6193	0.851648330688477	0.000220219578060732	0.0064119124107954
5660	6193	0.708791196346283	0.00668178552834942	0.0444571557438811
2495	6193	0.769230782985687	0.00211222896756658	0.0226622290987624
6161	6193	0.950549423694611	6.36372345041991e-07	0.000145640362054647
6175	6193	0.901098906993866	2.61386137656583e-05	0.00197947531254529
6217	6193	0.934065937995911	2.99870279008019e-06	0.000478639099185876
2023	6193	0.862637341022491	0.000147447980680671	0.00502113610359505
6187	6193	0.796703279018402	0.00111365314443534	0.0160772050651902
3487	6193	-0.741758227348328	0.00370131475905877	0.0312712871541
4736	6193	0.851648330688477	0.000220219578060732	0.0064119124107954
345	1508	-0.708791196346283	0.00668178552834942	0.0444571557438811
2512	118471	0.763736248016357	0.00237661558943913	0.0242293351527327
4495	118471	-0.802197813987732	0.00096877861986111	0.0149643843886735
4536	118471	-0.725274741649628	0.00502323618349787	0.0376470566364968
4502	118471	-0.785714268684387	0.00145419018811577	0.0187031692583071
1576	118471	-0.763736248016357	0.00237661558943913	0.0242293351527327
2597	118471	0.884615361690521	5.90575140098082e-05	0.00313680055214212
4499	118471	-0.824175834655762	0.000530222675120484	0.0108502174642505
4493	118471	-0.813186824321747	0.000723607503004597	0.0128113103134346
4489	118471	-0.730769217014313	0.00454773488915028	0.0354313512953198
710	118471	-0.703296720981598	0.007318567720624	0.0468704568527617
6696	118471	0.708791196346283	0.00668178552834942	0.0444571557438811
4500	118471	-0.846153855323792	0.000266011973482083	0.00726920340178212
57016	118471	0.802197813987732	0.00096877861986111	0.0149643843886735
4501	118471	-0.824175834655762	0.000530222675120484	0.0108502174642505
6694	118471	-0.714285731315613	0.00608830347139033	0.0421763733690238
811	118471	0.730769217014313	0.00454773488915028	0.0354313512953198
388	118471	-0.725274741649628	0.00502323618349787	0.0376470566364968
100616483	118471	-0.703296720981598	0.007318567720624	0.0468704568527617
22809	118471	-0.703296720981598	0.007318567720624	0.0468704568527617
102466854	118471	0.791208803653717	0.00127502351658704	0.0174286811391179
26986	118471	0.791208803653717	0.00127502351658704	0.0174286811391179
4494	118471	-0.796703279018402	0.00111365314443534	0.0160772050651902
213	5034	-0.829670310020447	0.000450286563231206	0.0100323330569587
2512	5034	0.747252762317657	0.00332674039843095	0.0294747494737157
4537	5034	-0.730769217014313	0.00454773488915028	0.0354313512953198
335	5034	-0.703296720981598	0.007318567720624	0.0468704568527617
4536	5034	-0.741758227348328	0.00370131475905877	0.0312712871541
2244	5034	-0.769230782985687	0.00211222896756658	0.0226622290987624
3240	5034	-0.719780206680298	0.00553611704466928	0.0398500562015104
229	5034	-0.769230782985687	0.00211222896756658	0.0226622290987624
5068	5034	0.883991420269012	6.07598760948846e-05	0.00320534092110726
102465978	5034	0.714285731315613	0.00608830347139033	0.0421763733690238
6132	5034	0.714285731315613	0.00608830347139033	0.0421763733690238
2638	5034	-0.868131875991821	0.00011910252263303	0.00447713287071626
3263	5034	-0.780219793319702	0.00165250016070395	0.0201465207606387
2597	5034	0.807692289352417	0.000839160418255158	0.0138930149032935
127	5034	-0.703296720981598	0.007318567720624	0.0468704568527617
710	5034	-0.840659320354462	0.000319071451182928	0.008107019524954
3315	5034	0.758241772651672	0.0026660778187042	0.0259398787455981
445	5034	-0.785714268684387	0.00145419018811577	0.0187031692583071
3273	5034	-0.747252762317657	0.00332674039843095	0.0294747494737157
57016	5034	0.868131875991821	0.00011910252263303	0.00447713287071626
6690	5034	0.703296720981598	0.007318567720624	0.0468704568527617
2938	5034	-0.703296720981598	0.007318567720624	0.0468704568527617
735	5034	-0.736263751983643	0.0041077081506331	0.0333296184015786
5345	5034	-0.868131875991821	0.00011910252263303	0.00447713287071626
563	5034	-0.862637341022491	0.000147447980680671	0.00502113610359505
125	5034	-0.730769217014313	0.00454773488915028	0.0354313512953198
811	5034	0.923076927661896	6.85168376524103e-06	0.000817082977751445
4837	5034	-0.725274741649628	0.00502323618349787	0.0376470566364968
1558	5034	-0.714285731315613	0.00608830347139033	0.0421763733690238
715	5034	-0.917582392692566	9.90624128682782e-06	0.00104519240695768
716	5034	-0.835164844989777	0.000380207963134982	0.00902667647030993
102466854	5034	0.835164844989777	0.000380207963134982	0.00902667647030993
26986	5034	0.835164844989777	0.000380207963134982	0.00902667647030993
929	5034	-0.802197813987732	0.00096877861986111	0.0149643843886735
124	5034	-0.747252762317657	0.00332674039843095	0.0294747494737157
4143	5034	-0.719780206680298	0.00553611704466928	0.0398500562015104
6156	5034	0.714285731315613	0.00608830347139033	0.0421763733690238
2495	5034	0.774725258350372	0.00187136218718464	0.0213277730048049
2023	5034	0.846153855323792	0.000266011973482083	0.00726920340178212
3487	5034	-0.785714268684387	0.00145419018811577	0.0187031692583071
2512	8878	0.873626351356506	9.5289061013748e-05	0.00393874106779935
5004	8878	-0.862637341022491	0.000147447980680671	0.00502113610359505
4537	8878	-0.835164844989777	0.000380207963134982	0.00902667647030993
335	8878	-0.725274741649628	0.00502323618349787	0.0376470566364968
4535	8878	-0.791208803653717	0.00127502351658704	0.0174286811391179
4536	8878	-0.725274741649628	0.00502323618349787	0.0376470566364968
5005	8878	-0.934065937995911	2.99870279008019e-06	0.000478639099185876
5068	8878	0.734817862510681	0.0042201662533814	0.0341975200823994
102465978	8878	0.796703279018402	0.00111365314443534	0.0160772050651902
6132	8878	0.796703279018402	0.00111365314443534	0.0160772050651902
2638	8878	-0.791208803653717	0.00127502351658704	0.0174286811391179
3263	8878	-0.697802186012268	0.00800071892511389	0.0494092016952718
2597	8878	0.741758227348328	0.00370131475905877	0.0312712871541
2878	8878	0.873626351356506	9.5289061013748e-05	0.00393874106779935
6696	8878	0.884615361690521	5.90575140098082e-05	0.00313680055214212
6222	8878	0.736263751983643	0.0041077081506331	0.0333296184015786
6227	8878	0.736263751983643	0.0041077081506331	0.0333296184015786
60	8878	0.703296720981598	0.007318567720624	0.0468704568527617
6143	8878	0.791208803653717	0.00127502351658704	0.0174286811391179
57016	8878	0.807692289352417	0.000839160418255158	0.0138930149032935
735	8878	-0.818681299686432	0.000620988718596394	0.0117354425417807
3326	8878	0.802197813987732	0.00096877861986111	0.0149643843886735
6129	8878	0.697802186012268	0.00800071892511389	0.0494092016952718
9588	8878	0.736263751983643	0.0041077081506331	0.0333296184015786
1558	8878	-0.725274741649628	0.00502323618349787	0.0376470566364968
100616483	8878	-0.813186824321747	0.000723607503004597	0.0128113103134346
22809	8878	-0.813186824321747	0.000723607503004597	0.0128113103134346
102466854	8878	0.703296720981598	0.007318567720624	0.0468704568527617
26986	8878	0.703296720981598	0.007318567720624	0.0468704568527617
124	8878	-0.736263751983643	0.0041077081506331	0.0333296184015786
5340	8878	-0.714285731315613	0.00608830347139033	0.0421763733690238
6156	8878	0.824175834655762	0.000530222675120484	0.0108502174642505
5660	8878	0.714285731315613	0.00608830347139033	0.0421763733690238
2495	8878	0.791208803653717	0.00127502351658704	0.0174286811391179
2023	8878	0.796703279018402	0.00111365314443534	0.0160772050651902
6187	8878	0.736263751983643	0.0041077081506331	0.0333296184015786
3487	8878	-0.884615361690521	5.90575140098082e-05	0.00313680055214212
4736	8878	0.763736248016357	0.00237661558943913	0.0242293351527327
345	4069	-0.939560413360596	1.87825281194876e-06	0.000345920821135533
259	4069	-0.785714268684387	0.00145419018811577	0.0187031692583071
6206	4069	0.774725258350372	0.00187136218718464	0.0213277730048049
462	4069	-0.769230782985687	0.00211222896756658	0.0226622290987624
6822	4069	-0.708791196346283	0.00668178552834942	0.0444571557438811
189	4069	-0.758241772651672	0.0026660778187042	0.0259398787455981
5660	4069	0.818681299686432	0.000620988718596394	0.0117354425417807
1508	4069	0.730769217014313	0.00454773488915028	0.0354313512953198
7276	3053	0.714285731315613	0.00608830347139033	0.0421763733690238
6382	3053	0.736263751983643	0.0041077081506331	0.0333296184015786
213	3697	0.703296720981598	0.007318567720624	0.0468704568527617
2512	3697	-0.780219793319702	0.00165250016070395	0.0201465207606387
336	3697	-0.879120886325836	7.54455999461001e-05	0.00354719682526037
335	3697	0.697802186012268	0.00800071892511389	0.0494092016952718
5068	3697	-0.883991420269012	6.07598760948846e-05	0.00320534092110726
102465978	3697	-0.785714268684387	0.00145419018811577	0.0187031692583071
6132	3697	-0.785714268684387	0.00145419018811577	0.0187031692583071
2638	3697	0.829670310020447	0.000450286563231206	0.0100323330569587
3263	3697	0.802197813987732	0.00096877861986111	0.0149643843886735
2878	3697	-0.741758227348328	0.00370131475905877	0.0312712871541
710	3697	0.840659320354462	0.000319071451182928	0.008107019524954
6696	3697	-0.697802186012268	0.00800071892511389	0.0494092016952718
3315	3697	-0.752747237682343	0.00298223429410616	0.0278243532386253
3273	3697	0.840659320354462	0.000319071451182928	0.008107019524954
6143	3697	-0.780219793319702	0.00165250016070395	0.0201465207606387
3158	3697	0.730769217014313	0.00454773488915028	0.0354313512953198
2938	3697	0.807692289352417	0.000839160418255158	0.0138930149032935
735	3697	0.763736248016357	0.00237661558943913	0.0242293351527327
5345	3697	0.780219793319702	0.00165250016070395	0.0201465207606387
811	3697	-0.736263751983643	0.0041077081506331	0.0333296184015786
715	3697	0.780219793319702	0.00165250016070395	0.0201465207606387
716	3697	0.818681299686432	0.000620988718596394	0.0117354425417807
929	3697	0.752747237682343	0.00298223429410616	0.0278243532386253
5340	3697	0.824175834655762	0.000530222675120484	0.0108502174642505
