ENTREZID	Normal	Normal	Normal	Normal	Normal	Normal	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer
79986	0.078391534	0.034547325	0.075119688	0.058995109	0.024406115	0.097332082	0.560274788	0.264782856	0.516546022	0.056348954	1.110449667	0.261572752	0.281278063
79983	0.29436695	0.16357031	0.065205654	0.078559477	0.067407076	0.184334256	1.230091127	6.230312304	0.213192223	0.215487386	0.269747128	0.109276024	1.409681942
79982	1.307075514	0.827686344	0.604472436	0.78926004	1.01162082	0.990962948	0.242204785	1.395662119	0.786910152	0.733409408	1.529081332	0.316078546	1.018065317
79981	0.013363531	0.028465134	0.037136744	0.021266345	0.02681243	0.019247133	0.264323967	0.826389395	0.05040072	0.442856468	0.010241985	0.747987589	0.00493102
79980	2.423894341	1.467707615	2.171186628	1.20694968	1.48731165	1.965845093	7.615353049	7.781555295	6.088581143	5.901800838	4.855281769	5.79565216	9.143667402
79979	1.63724947	1.101083326	1.213294426	1.123135753	1.56912558	1.83152335	0.807717415	2.283640583	2.589863668	3.52764655	2.226982212	4.336982599	3.381955283
79977	0.170182873	0.198468684	0.098527446	0.087050642	0.070424662	0.220598827	0.007111547	0.015785947	0.010697446	0	0.013043038	0	0.002354847
79974	5.358987988	2.918782689	3.645226504	2.263926776	5.574163339	6.070142011	0.201356925	0.238381111	0.410161341	0.14219131	1.428479324	1.225361721	3.598615857
79973	0.100085094	0.178074134	0.247229045	0.238239677	0.118123266	0.163935141	0.072165585	0.200966227	0.352800776	0.232863964	0.294793715	0.346284725	0.262858146
79971	4.364425266	2.705997922	3.414918507	4.229815813	3.333692842	6.676499937	2.184210872	2.697139715	4.007233775	2.604161231	28.49731701	9.227772171	5.157004422
79970	0.366304636	0.32852681	0.172634231	0.324335243	0.551211975	0.1943711	0.558571962	1.707243043	0.448388856	1.15928822	1.428329744	1.140066882	1.09197522
79969	0.607027757	0.510397135	0.645167972	0.492445589	0.769221051	0.662616552	1.254963343	1.389304142	0.935847615	3.278734601	0.65132764	1.109320908	2.624192549
79968	0.414116526	0.181805512	0.181553369	0.146607113	0.209305274	0.163907417	1.35797764	1.604545858	1.498258963	0.567728413	1.662027882	0.299897214	1.284263603
79966	1.075280577	0.844509853	0.456293182	0.708777197	0.569489274	0.735415087	0.105430508	0.303125483	0.502209222	0.192650485	0.925396283	0.290643163	0.428909167
79963	0.143237251	0.171251959	0.162644446	0.094538869	0.125153506	0.046584041	0.185359033	0.384022856	0.121985398	0.140772955	0.325795465	0.061368214	0.163674532
79962	9.741907105	8.201606832	5.84433476	7.538105638	10.52479481	8.760570221	17.42003712	19.51476	6.652941991	3.646193288	3.982829613	15.70379709	10.89519906
79961	1.650280136	1.00676043	1.056657282	1.087256992	1.470298392	0.996528036	2.754547826	5.821296083	1.184274247	0.427296331	1.479775871	0.133053219	0.450234804
79960	2.656220208	2.505001629	2.673729879	1.827958586	1.980466143	2.225038049	1.371385781	1.703886209	2.51203675	1.211435801	1.450250428	1.018145948	2.191594179
79959	0.527544797	0.537771926	0.387837819	0.516847283	0.459925923	0.458297228	0.42340151	0.627602889	0.48425141	0.433031864	0.462076853	0.488556814	0.929265941
79958	3.582007793	2.069623665	1.907772317	1.616072641	2.940852077	2.942344032	0.707932597	7.115655257	1.820070484	1.859848694	3.483600352	2.9832644	4.961076713
79957	0.195563775	0.148611574	0.088129347	0.1153537	0.190886036	0.106576036	0.265042898	1.717930396	0.458490188	0.847535755	0.48610586	0.952711599	0.409563807
79956	2.624480336	1.693495816	1.441471024	1.519225723	1.943445292	2.187205157	4.578287195	7.119026643	5.392279946	6.257150824	3.714119079	4.63114067	2.907413663
79955	0.024360914	0.008491128	0.049234948	0.003020826	0.013330214	0.00637934	0.136965391	0.174201351	0.075172487	0.024858234	0.05091961	0.054625497	0.039224527
79954	3.155414763	3.097795612	3.884743438	2.538309301	2.921993981	3.55901172	5.122155003	6.529288782	6.967495315	7.249043789	7.472085212	16.07401069	7.403875649
79953	0	0	0.067110791	0.01852922	0.040882599	0	0.015137329	0.033601277	0.085387942	0	0.013881421	0	0.045111823
79949	0.021477633	0.006099822	0	0.003255133	0	0.006874146	0.05584447	0.435636019	0.111004325	0.003826619	0.010973826	0.018111527	0.171709415
79948	0.01410947	0.012021612	0	0	0.014154537	0	0	0.013960283	0.029563355	0	0.014418244	1.624097135	0.010412531
79947	2.967130482	2.110975551	2.611942169	1.816241018	2.572177391	2.67424174	4.46670222	6.027647627	7.553054824	3.948842647	7.062259905	5.721522216	7.081634462
79946	0.008775597	0.011215534	0	0.023940408	0	0.012639257	0.044005421	0.299556874	0.066194546	0.126645727	0.09416026	0.116553654	0.272001668
79944	1.208739997	0.926888319	1.100585517	1.019931331	1.962721353	2.008125972	0.451069954	0.96233003	1.137927458	1.31318513	1.387436859	1.411610386	2.36283691
79943	0.604081329	0.472257289	0.500043979	0.49965159	0.36747465	0.564601768	2.792859809	0.619948591	3.667901632	3.328445288	3.196503461	1.054714281	1.280492114
79939	3.181536798	2.672151599	3.370021521	2.764724546	3.448317962	4.357133353	4.439057664	6.612164633	11.23320327	6.460345669	7.302861379	5.905091434	7.25612198
79937	0.028433821	0.03114811	0.057694593	0.038784668	0.052974333	0.025351526	0.090528254	0.245160509	0.481722161	1.448148496	0.211694226	0.028259194	0.061452085
79935	0.341409044	0.210086369	0.374819859	0.741659514	0.437638301	0.99255047	3.413437958	6.943648744	1.073023661	0.182484133	0.058146748	0.215925994	0.335938163
79934	4.385596819	2.179537128	2.463157424	2.050639026	2.09965074	2.875730279	5.178898625	6.508838031	9.249119837	3.563254667	5.537753744	4.207339323	6.126275387
79933	0.015027806	0.003201014	0.004640189	0.003416404	0	0.010822072	0.016746056	0.018586135	0.009446259	0.012048609	0.007678338	0	0.005545123
79932	6.739543992	3.805356503	5.516243604	5.312340227	7.02700086	7.273338909	7.100609063	10.06998141	17.04145221	5.719036427	7.385706862	9.355568436	9.476037638
79931	0.01710636	0.00437251	0.057045509	0	0.020593199	0.009855132	0.028593402	0.31989165	0.004301123	0.010972079	0.031465292	0	0.022723524
79930	0.540147942	0.19479575	0.525120018	0.277204201	0.474809711	0.439047033	0.563170802	2.952630172	0.141190317	0.643167301	0.782866379	0.162353814	0.482487209
79929	0.289091795	0.273681387	0.525665201	0.189862945	0.241679319	0.200474986	0.187918497	0.619742628	0.067303287	0.472145697	0.320036514	0.467251815	0.76448428
79927	0.270684569	0.172972383	0.266412007	0.207687752	0.280035075	0.146197386	0.565563979	0.477058764	0.638056356	0.759578894	0.59643658	0	0.646099575
79925	0.108243372	0.090750373	0.085027326	0.076776713	0.09903327	0.093540008	0.166455201	0.092533408	0.131725828	0.349915501	0.245559051	0.152800723	0.311538342
79924	1.317474531	0.655017613	0.368634586	0.501701594	0.7712336	0.755535506	3.426714586	10.05846849	4.798315108	0.435085532	2.620214037	3.357763103	1.351613928
79923	0.002390386	0	0	0	0.007194064	0	0	0.003547667	0	0.003833005	0.003664047	0.004535438	0.002646092
79922	2.152029786	1.605862752	1.363276041	1.638164636	2.026583691	1.489764742	11.90535018	4.677536643	9.713506081	8.593601791	3.192278387	2.660658364	2.54361526
79921	18.93769394	16.10266068	16.32356396	17.35377707	13.49749245	16.79737125	6.247033738	12.59041461	17.15920549	42.15552973	24.8925197	31.28849306	22.60703686
79919	6.185244945	2.383377857	1.69731653	1.858650536	3.583038314	2.712720969	11.57465857	16.96531399	1.087457954	0.641320399	6.037839871	16.4387684	56.57183672
79918	1.155093628	0.979841885	0.964164207	0.928037327	1.237733173	1.08228675	1.875583009	2.814499362	2.661742934	2.58087155	2.311453468	2.071216069	2.175121874
79917	0.386210486	1.132356069	2.212000005	1.201663628	1.777684609	0.799834531	2.303740206	0.842926892	6.578489715	0.858103813	3.424276453	6.240626712	1.874959944
79915	0.167633137	0.100134507	0.074265324	0.094445332	0.159028977	0.160083554	0.529943441	0.624681702	0.196999336	0.163618125	0.438494969	0.138287586	0.407436804
79913	2.161123441	1.284648694	1.424603156	1.083161124	1.346193068	1.201611416	6.359386595	3.557986196	6.267827831	5.327014991	4.691603804	4.596310047	3.132249562
79912	1.400597612	1.496475483	1.351634785	1.333022824	1.253721144	2.085349293	1.324871902	2.780488381	2.225050185	2.22781694	1.822425729	1.559434081	3.095860882
79908	0.200400742	0.012596039	0.03651843	0	0.039549018	0.042585018	0.384393255	0.219410175	13.06360225	0.210717605	0.780538098	19.11764642	0.694607871
79906	0.193307749	0.188923925	0.246477656	0.142696404	0.188221511	0.183426975	0.604415635	0.126571628	0.227295969	0.506893215	0.332909836	0.243797891	0.688532606
79905	0.107466047	0.026300208	0.04236086	0.074853053	0.09634023	0.079036827	0.588575752	2.266859692	0.451302082	0.106326803	0.630868496	0.147503897	0.146804123
79903	3.591472773	3.950175131	3.638152588	4.228447491	4.788636349	3.809558013	11.13892248	8.363500328	6.958016442	8.328677799	6.146372839	7.28279775	6.764445404
79902	3.167603687	2.33824987	2.616879858	2.5836255	2.585011557	2.567139379	12.27816201	7.803346332	3.251937215	5.38976923	5.780040186	4.342724175	5.454783527
79901	4.896522267	3.19581182	5.597013751	3.46181028	4.152601054	5.477572021	0.84510075	3.119761744	14.57219141	0.998425283	3.966547747	2.755014792	3.77712738
79899	0.300070784	0.229104745	0.292401343	0.06644585	0.246296651	0.319928317	0.43643143	1.500877028	0.2498604	11.79794366	1.341041603	0.05175856	0.383936885
79898	0.391149295	0.330444413	0.669388729	0.411459218	0.369120779	0.224389867	0.648268077	0.487046583	0.458403049	0.600634576	0.919670039	0.704416836	0.946710283
79897	1.629479815	1.282348965	1.844021519	1.686159007	1.280368678	0.901762952	6.26582205	3.562040858	4.652090345	7.581228434	4.1833556	2.908958156	4.069633212
79896	3.866044503	5.106224207	3.083107938	3.226251216	5.459111334	6.460241704	2.064920671	1.530403349	6.058233928	3.050504476	4.747039315	4.868677673	9.787336231
79895	0.32996925	0.212373329	0.274871707	0.140855168	0.328641744	0.379512852	0.093246977	0.472104597	0.182046684	0.171294147	0.212866566	0.051797365	0.214167281
79894	4.658943797	5.456640621	7.80779837	4.474789261	4.314299943	5.628189006	10.40823673	9.604640833	21.71714606	18.84793781	11.21382289	10.06891467	6.992139568
79893	3.347061026	2.795893493	3.257561024	2.671342524	2.819394987	3.051571762	4.22587731	4.900643197	5.876965332	8.75384478	7.118872677	3.55744246	4.61011235
79892	3.646104233	3.561479749	5.879211524	2.845714498	3.207267171	4.530364583	3.8247678	6.626245802	5.558874584	8.041173454	5.881953824	2.299203974	8.888064125
79891	0.748224034	0.298538972	0.689714438	0.378369607	0.505291334	0.236556642	1.397080737	1.337979649	1.729869777	2.060116581	1.247600599	1.786687746	0.545441785
79890	1.96569744	2.176383228	1.886879453	2.302576196	3.601388335	3.819046802	2.38732743	4.940137723	2.797851034	1.576006547	1.816036182	2.022573399	1.893293788
79888	1.399507791	1.042728613	3.122376335	0.861069453	1.272541727	1.832690262	27.9719026	20.79421926	5.545293357	7.047501244	7.74098506	6.403041033	4.91793891
79887	1.933022252	0.852487176	1.849444435	0.290904186	1.898227581	0.986845217	1.63069952	4.047403357	0.251000276	0.662125002	0.681626158	1.188112323	1.748007703
79886	5.248072218	5.439031654	3.811462657	3.920571441	5.34206984	4.08426213	2.816823861	4.995796434	4.231791288	11.29588286	3.337074797	2.361562201	3.607838221
79885	1.384093341	0.645796864	0.569828568	0.859066701	0.639157365	0.685585732	15.46428196	5.365523981	6.235916509	6.583845833	3.854006687	3.946145326	3.085924299
79884	0.129539391	0.052085057	0.06741293	0.041692314	0.087608867	0.1069121	0.014597259	0.10152768	0.032936589	0.00466781	0.296726547	0.005523228	0.051558309
79883	0.00618587	0.011858651	0.017190297	0.012656595	0.009308442	0.022273354	0.062038352	0.078035903	0.04277182	0.094231417	0.075854907	0.95068568	0.154070728
79882	1.085290019	0.923646305	0.881226245	0.877660697	1.057931049	1.354226724	0.78274141	1.376319017	0.807357098	1.163794628	1.059742986	1.169518787	1.521120967
79879	0.75114968	0.921077941	0.789833246	1.079976309	0.763732023	0.672507973	7.244874573	2.515857273	1.633424271	0.53713079	1.135822705	1.482984637	2.68552693
79877	7.150743232	6.830929045	3.8344351	6.043415553	5.695058605	6.682572097	8.416945053	4.894534679	6.747997565	10.35758074	5.829050772	7.931682353	9.929843332
79876	3.378149969	2.352970414	3.047039561	2.130094905	2.614162868	3.255424103	3.273072088	3.971121699	3.812487197	4.541833248	8.451705491	3.489624536	5.915505527
79875	0.961336582	0.6023479	0.339312174	0.466336835	1.090163926	0.89921962	0.039457703	0.23316193	1.105206918	0.178820572	0.691239034	0.537472162	0.893869435
79874	1.894458521	1.255697676	1.354732962	1.448022415	1.69091541	1.207713356	5.865998378	5.765749579	4.749118017	1.9150243	4.055039512	2.448104435	2.934708817
79873	2.385928019	1.041454308	1.468889359	0.921269435	1.237280671	0.76129208	2.049267614	3.137915363	0.81217743	6.580473208	4.366149685	5.613454185	2.844322682
79872	1.956870166	1.695356577	1.62096254	1.536735267	1.741325732	2.147695875	1.427097154	2.241034153	2.838599924	3.315117316	3.648481236	2.316099451	3.957483544
79871	0.422642642	0.321016037	0.280042797	0.363132499	0.380235362	0.484160505	0.314257199	0.638421916	0.675985386	0.53903363	1.029393389	0.7747971	0.660989169
79870	0.935324558	0.305027732	0.890311454	0.431136979	0.242666917	1.15202223	3.455656756	5.533462041	5.526554579	0.222384307	0.143369	0.024477975	0.160662195
79869	4.85241106	4.367294765	4.949917029	3.554135217	5.399266545	5.19545689	7.493244861	10.78029512	7.652236515	10.19871114	9.025659421	10.06993831	12.42865342
79868	1.556722329	1.266075997	1.5490081	1.302453351	1.591068226	1.330737489	1.226264027	2.117256972	2.204510876	3.732589172	4.031829476	3.040091166	2.452523449
79867	0.348414936	0.14197557	0.472422316	0.340939823	0.379921531	0.570902795	1.194297002	0.464637357	0.345970001	1.441248992	0.332819717	0.349696832	1.693663567
79866	0.198079736	0.134326155	0.112337972	0.170934813	0.182491001	0.337688912	0.324334715	0.599955073	0.208363716	0.550977971	0.663010895	0.09203995	0.456437149
79865	0.050753357	0.004989588	0.01446581	0	0.03524917	0.016868929	0.013051476	0.104296248	0.009816252	0.006260266	0.023937254	0	0.030252154
79864	0.071618626	0.088010788	0.137786844	0.048845082	0.082900826	0.099183055	0.036834167	0.155349905	0.294351212	0.022084826	0.139334766	0.031358483	0.094525977
79863	4.201292512	2.85955137	3.01586106	3.883459637	2.616387499	4.499595729	14.16076778	6.841871857	7.698367648	7.375501152	7.151261078	10.77747756	6.303195482
79862	0.42320097	0.391087938	0.723728876	0.266427722	0.137163185	0.712675336	0.957688338	0.937302539	4.027102358	1.910538213	4.241457761	1.914767977	1.81622932
79861	0	0	0	0	0	0.010326512	0.575252172	0.031923082	0	0	0	0.013603791	0
79858	0.180551157	0.058456913	0.107038893	0.09851109	0.086941371	0.149091302	0.160956023	0.182214926	0.060528969	0.922588963	0.309963972	0.42022124	0.487671018
79857	0.034059056	0	0.015774804	0	0.051251766	0	0.042697466	0.050548394	0.042818049	0.027306997	0	0.032311251	0.00942561
79856	0.29059751	0.765643493	0.302317125	0.298812989	0.396923464	0.50224772	0.609037971	1.605715721	0.635113353	0.283169823	0.6270361	2.349684008	0.937831013
79854	0.195768453	0.312749041	0.181344365	0.133517309	0.441885954	0.084588009	0.163614181	0.276020333	0.184585779	0.345308075	0.465122475	0.40858889	0.541775749
79853	0.01870345	0	0.017325392	0.031890152	0.028144785	0	11.12179411	0.013879265	0.311552944	0	0.007167284	2.271186756	0.807463991
79852	0.088731041	0.04050054	0.187870623	0.077806326	0.038149053	0.054770112	0.105938975	0.112876503	0.111550069	0.040651715	0.136009265	0.024050754	0.049111412
79850	0.470487322	0.414896987	1.272600629	0.314462501	0.226555251	0.657301311	0.794287134	3.693842369	1.709385579	1.614481376	1.363021317	0.705222527	0.776016646
79849	0.006737054	0.021525502	0.006240672	0.013784345	0.030413577	0.038812789	0	0.379951689	0.016939254	0.005401463	0.025816832	0.012782658	0.026102068
79848	0.928676598	0.607515013	0.499830407	0.658407232	0.767776845	0.999195856	1.386630182	3.034407738	2.028136252	2.145422616	1.510710297	0.53975521	1.017861188
79847	1.246724686	0.813033974	1.076972607	0.982442779	1.133338467	1.258516518	4.204485386	3.89596804	2.463628602	1.14319978	2.286489765	1.318016784	3.051577258
79846	0.263779729	0.178475362	0.182931798	0.155851034	0.27169773	0.219416056	0.471561169	0.337054747	0.047880408	0.142498962	0.084325192	0.120437986	0.291996914
79845	1.594166197	2.716536834	3.976247031	1.082540904	1.910801917	1.888513337	1.199673828	1.987001099	0.980379739	5.090386855	2.031027311	2.553332583	2.314733987
79844	0.090849458	0.082934946	0.350362634	0.06069632	0.178559295	0.104144348	0.018594553	0.148591778	0.452191356	0.609468776	0.57123556	0.140714033	0.303755967
79843	0.105577302	0.134931648	0.161873276	0.109249662	0.284873554	0.293633382	0.054767548	0.416042836	0.242573134	0.262697788	0.524557781	7.743357913	2.502655118
79842	0.677681619	0.52162953	0.499346984	0.709041518	0.370825202	0.78749213	1.087697104	0.737186732	1.413481595	1.136062443	0.914824223	1.483065173	1.406578006
79841	0.296244835	0.153247601	0.087116735	0.086590224	0.403330739	0.220109323	0.271167453	0.436179265	0.268977469	0.079171865	0.183799082	0.098141814	0.916135578
79840	0.281959466	0.13248327	0.215093432	0.164021441	0.237103296	0.16721708	0.131685997	0.412313287	0.448301802	0.398933362	0.311434531	0.110143015	0.220320976
79839	0.277495967	0.141859992	0.127496924	0.13626491	0.086855283	0.23660462	0.393333337	0.892875105	0.20373413	0.231382953	0.660147998	0.138999027	0.543094969
79838	0.024197752	0.023194209	0.033622318	0.063262519	0.024275043	0.964221268	1.270700974	3.028649787	2.831660772	0.278076044	0.068000074	0.007652	0.026786247
79837	4.94709076	3.475911238	3.228809214	3.208762124	4.927611047	4.457447053	4.715867551	17.08534199	8.40052736	11.05315077	11.22480171	10.39478105	12.85155467
79836	0.851767174	0.428097017	1.601659821	0.787613355	1.997005207	1.341644109	0.714533615	1.126837667	2.013295962	1.237930732	1.075784387	1.059250911	0.928757278
79834	0.477615446	0.211190955	0.276515664	0.205769806	0.377002683	0.549703137	0.21740444	0.867864138	0.426208137	0.543624236	0.959249031	0.281168271	0.843217141
79833	2.072194035	2.357437874	1.747006163	2.443486165	1.663643366	1.707267657	4.580367923	3.536080997	6.180148609	3.668805623	2.809292821	7.151114733	3.390072612
79832	0.842947894	0.695800577	0.575713717	0.634147031	1.174568679	1.409666354	1.24743973	1.547019771	1.059729435	2.687654357	2.085351236	0.97959175	2.336186184
79831	12.62643995	14.88067837	4.227873936	26.63973786	40.862821	23.35708649	0.821587049	3.112180417	3.234103724	0.844461628	1.032285932	3.730409486	2.420204422
79830	0.712922773	0.641552706	0.479837641	0.462551194	0.819667326	0.846055292	0.508796725	1.184887659	1.309152084	1.113206966	1.927724879	0.739665295	2.001044464
79829	0.864915032	0.557341009	0.516171976	0.548577734	0.918717521	0.809539517	1.842573644	5.023152883	1.678228514	2.532935704	2.205893762	1.011297817	2.094561453
79828	0.714053481	0.531524354	0.187290171	0.411939468	0.585391422	0.750128714	0.551854358	1.090142309	0.669243466	0.730496064	1.216133214	0.393335111	0.395218794
79827	0.078405323	0.161620752	0.135885528	0.051748763	0.06089478	0.116567819	0.824378572	0.075073837	0.095389237	0.064889612	0.077536603	0.023994131	0.08119302
79825	0.372076391	0.31328852	0.892066492	0.286602045	0.474265916	0.359362606	0.263404942	0.337824618	0.880496105	0.357976655	0.503230982	0.29069154	0.416723972
79823	0.455444931	0.507767777	0.430864397	0.674113539	0.408293321	0.451266748	0.664094832	1.61555379	0.649727144	0.668155906	0.876360804	3.20530683	0.675795675
79822	0.038966305	0.058100421	0.058153529	0.03395779	0.048863459	0.07015265	0.068750926	0.122088591	0.061234124	0.076367882	0.104525004	0.036966675	0.497246422
79820	0.013726374	0.035085614	0	0.049928602	0	0.065899088	0.003823955	0.709619621	0.149555428	0.003668393	0.112214109	0.021703298	0.022792078
79819	0.182678774	0.162200311	0.245813045	0.141639081	0.086808443	0.224333608	0.096425959	0.054224161	0.043514225	0.015417211	0.321280154	0.120400858	0.538544813
79818	0.98334841	0.777203864	0.375544827	0.682425774	0.739866994	0.776474906	1.362519123	1.997109733	3.594846652	2.344464236	1.527135143	1.489344345	1.556420767
79817	0.609369709	0.618387863	0.940224603	0.414359581	0.279198098	0.58423256	0.136822272	0.534534827	0.205813014	0.166257885	1.017704836	2.022482773	1.556511712
79816	0.529491482	0.139853287	0.189651844	0.28889753	0.446193495	0.127102053	1.132862437	0.937768221	1.854975888	0.039622064	0.719635002	2.015976079	0.500166422
79815	3.909540409	2.11278707	1.761689739	1.692784386	0.810737212	1.505527568	1.812663362	5.019778771	8.243701793	16.07488172	8.632515997	3.691440641	1.97527045
79814	31.54256159	20.79882206	16.33600819	22.14206197	35.97312243	22.74837167	25.49557893	20.35705159	25.89171439	8.252021704	39.63896765	67.4204876	46.40154558
79813	1.911822966	1.404740991	1.021821121	0.953095254	1.619443802	1.764276055	1.510515122	2.50857306	1.695175248	2.811848006	1.511338359	1.481900542	1.916615102
79812	2.999281703	2.480300424	3.890958563	1.968088695	2.363932451	3.863788046	1.632056054	3.640711622	5.602742477	3.499488478	5.745795873	1.045517926	5.535320999
79811	5.39075687	3.601327642	4.224990235	3.184002352	4.927583654	4.984906073	2.919029828	6.703552445	7.021482838	6.142879301	7.623557622	2.587795666	7.120316174
79810	0.438401756	0.397101188	0.348931107	0.439787172	0.528402956	0.64367879	0.361059966	0.532205957	1.155801037	0.66203071	0.720925284	0.389657947	0.657273484
79809	1.156083095	0.837113594	0.731889788	0.760474776	0.972770482	1.209396441	0.568857725	1.294455998	0.844946426	2.0210692	1.609546932	1.041594186	1.200240996
79807	0.454627527	0.261725489	0.231432284	0.284923181	0.332814882	0.345090858	0.24988135	1.164062473	0.293495788	0.594364236	0.524218258	0.16319363	0.854635537
79805	0.114924011	0.023572865	0.018399887	0.023223724	0.025620242	0.040869619	0.023715593	0.336915118	0.695640134	0.391314142	0.395813007	0.010768046	0.505729714
79804	0.533806137	0.345302433	0.379057509	0.186057573	0.307886028	0.349466637	0.017538295	0.031144682	0.077496355	0	0.088457518	0	0.101630494
79803	3.411414944	2.848559355	4.580064506	2.555654365	3.764054282	2.642425301	4.986378408	5.944168695	7.109137687	9.886998893	4.184776898	3.915016044	4.902242218
79802	0.019597678	0.00500931	0	0.010692751	0	0	0.104824506	0.395565392	0.51739018	2.815684366	11.61940803	0.022310383	0.585740464
79801	0.060712807	0.033254222	0.058917601	0.039435366	0.069607691	0.091606974	1.00032147	1.703437814	0.734186937	0.403321719	1.072430854	0.159078019	1.8722064
79800	0.335867802	0.215579551	0.190821057	0.260627767	0.399836176	0.434292234	0.089824867	0.381056227	0.183910361	0.327927443	0.466776454	0.24640883	0.680800575
79799	7.616086509	4.96636081	2.99513139	2.710567078	10.58000814	6.845924144	1.681897138	20.25727731	6.965358254	0.108015138	2.729773338	2.843769942	7.661820243
79798	3.508214807	4.263753649	5.009195767	3.07922218	5.212660437	2.849517554	2.968920204	2.863846861	4.471802724	2.046636065	2.694087219	1.424789217	3.564376361
79797	2.006159164	2.371247381	6.766089062	4.467468351	2.886500118	1.489949898	15.07939094	3.940886178	5.328496107	6.205448628	8.576878329	6.698978855	5.94367072
79796	0.83979609	0.618889488	0.411314277	0.64078311	0.643963439	1.290634825	0.709929955	0.83807951	0.873738273	1.186676981	1.03819363	0.781437899	1.253755491
79794	0.857042834	0.471601297	1.381049112	0.671789014	0.716483596	1.148655174	4.230508647	6.551976815	1.483363196	1.620022922	2.116512994	1.2478244	1.815091331
79792	14.23945146	13.13283353	17.31007822	8.310920111	13.6125231	10.18720871	87.03432679	17.95080589	59.50456704	40.344781	30.53252667	36.13960965	18.48230903
79791	6.114400729	3.541895294	2.511052259	3.692430014	4.460867903	5.087540208	3.974195658	7.681121725	7.698744891	30.11770948	18.30357737	7.161890718	4.314640011
79789	2.651180028	1.880409537	2.395758762	1.852386207	1.947168865	2.423025429	1.236528682	1.796153377	2.213044889	3.157124396	1.408296758	3.562775842	4.787087178
79788	0.0396657	0.030857348	0.05751103	0.030581269	0.036332188	0.03725833	0.193139153	0.069107601	0.132254785	0.11614698	0.370090763	0.157065097	0.267271204
79786	1.60706607	1.073099379	1.615302027	1.215678108	1.315896139	2.07126371	1.121055883	2.21091698	3.782898564	3.091919819	3.244271483	1.955301028	2.527119621
79785	0.224704016	0.39354288	0.231275528	1.748206175	0.150281162	0.863027045	0.166930827	0	1.140427906	0	0.191351225	0.078952927	0.589608707
79784	9.797688292	5.450843524	6.387300065	5.348943354	9.009030743	7.749243711	12.6981932	19.00701283	25.38738954	24.32984824	18.76670688	12.81382648	20.34158502
79783	4.886711547	4.942109175	4.037631975	4.2468038	5.092437882	5.283523365	1.840290156	1.366133611	4.470012452	3.690028876	6.148694665	5.530595876	6.907919556
79782	0.745404263	0.465741894	0.291537427	0.254188993	0.872416021	0.98412021	0.436081985	1.112430028	0.348809607	0.019921038	0.469725358	5.625790424	1.833648985
79781	0.051781165	0.03308911	0.019985818	0.008828902	0.01298664	0.018644754	0.115403448	0.06724417	0.03526129	0.089950849	0.029764323	0.049123916	0.02388347
79780	1.450982901	1.106391967	0.878617421	0.74700888	1.353667625	1.132997724	1.148177442	1.742879122	1.239748157	2.356841036	2.177949406	1.581840908	2.872824041
79778	1.680846949	0.743387106	1.255865611	0.654213678	0.934511588	1.037219447	2.707205047	3.565585308	1.669596431	1.096334413	1.729548489	3.355141367	1.426553198
79777	14.2706181	17.67987559	14.38928638	16.33153956	26.90966093	12.33215213	22.65506112	7.534461745	9.382334832	4.817486602	11.69598893	27.71787607	15.27564846
79776	0.58018072	0.451617032	0.309062264	0.567197055	0.907676059	1.045115128	0.548074651	0.379309519	0.479369987	0.143633727	0.759571782	0.528578446	0.837828376
79774	11.87896588	7.71235275	9.631848497	8.478541455	10.63075165	9.710143568	2.992776056	9.376007766	6.35259936	11.43448678	13.05149225	19.98877459	11.11875445
79772	0.121566234	0.062691579	0.211389417	0.056728014	0.10590788	0.172016843	0.24775997	0.924263321	0.191707196	9.878291073	0.853240638	0.020232953	0.325802218
79770	4.446476042	5.135136107	5.815398637	4.5922727	5.069846093	5.575410152	3.257777423	8.499729321	9.520818811	7.789563486	12.81316881	10.22518831	9.472925817
79768	1.227244074	0.919443682	1.159688658	0.793707534	0.854385374	0.937115043	0.648414345	1.517834636	1.021919996	1.114010455	2.00548089	1.010368521	1.844549678
79767	2.72846104	1.682752594	3.617239081	2.697386684	2.018981213	2.076627407	0.552297935	11.66529345	17.55980649	3.73289306	7.167390215	1.234854438	0.393474369
79763	24.3964754	23.0015795	22.87528343	22.11591859	24.72377976	14.77615118	50.37966431	23.7551136	28.8138318	19.63970301	12.98220248	48.27001045	18.17465411
79762	35.93941406	42.69758409	17.1023092	45.28724834	40.93469378	44.36947152	37.43907603	35.36133443	65.15892078	72.71631791	56.32207937	50.71088429	47.92052375
79760	2.941786473	3.596244883	4.427406674	3.526028295	2.937676281	2.288160856	17.84600958	7.962744712	6.550356519	6.91925092	5.272827072	9.285713511	5.924254159
79759	0.235877354	0.188412421	0.260983806	0.134060201	0.167613462	0.245358967	0.421650583	0.797392893	0.630143484	0.761716029	0.577490056	0.348091115	0.942896325
79758	3.079296144	4.697304284	4.160055173	2.788534574	3.522050428	3.191955514	2.286226203	1.199516984	1.816062246	3.940759949	3.380256039	1.568191031	1.562656472
79755	0.020831704	0	0	0	0	0.015001671	0.00580339	0.046375735	0.030553843	0.022269213	0.010643794	0	0
79754	29.53034122	13.66110308	14.6813572	12.05658636	16.51126069	16.41543971	10.56231693	9.314623166	7.350460213	12.47305077	20.40505833	12.18501054	22.18251822
